sample_id,split,segment_id,start_time,end_time,input_rel_paths_json,target_rel_paths_json,input_times_json,target_times_json,center_code,product_code,lat_min,lat_max,lon_min,lon_max
S001424,train,1,2026-01-29 17:12:00,2026-01-29 17:54:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129171200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129171800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129172400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129173000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129173600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129175400_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 17:12:00"", ""2026-01-29 17:18:00"", ""2026-01-29 17:24:00"", ""2026-01-29 17:30:00"", ""2026-01-29 17:36:00""]","[""2026-01-29 17:42:00"", ""2026-01-29 17:48:00"", ""2026-01-29 17:54:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001425,train,1,2026-01-29 17:18:00,2026-01-29 18:00:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129171800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129172400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129173000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129173600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180000_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 17:18:00"", ""2026-01-29 17:24:00"", ""2026-01-29 17:30:00"", ""2026-01-29 17:36:00"", ""2026-01-29 17:42:00""]","[""2026-01-29 17:48:00"", ""2026-01-29 17:54:00"", ""2026-01-29 18:00:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001426,train,1,2026-01-29 17:24:00,2026-01-29 18:06:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129172400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129173000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129173600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180600_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 17:24:00"", ""2026-01-29 17:30:00"", ""2026-01-29 17:36:00"", ""2026-01-29 17:42:00"", ""2026-01-29 17:48:00""]","[""2026-01-29 17:54:00"", ""2026-01-29 18:00:00"", ""2026-01-29 18:06:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001427,train,1,2026-01-29 17:30:00,2026-01-29 18:12:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129173000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129173600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129175400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181200_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 17:30:00"", ""2026-01-29 17:36:00"", ""2026-01-29 17:42:00"", ""2026-01-29 17:48:00"", ""2026-01-29 17:54:00""]","[""2026-01-29 18:00:00"", ""2026-01-29 18:06:00"", ""2026-01-29 18:12:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001428,train,1,2026-01-29 17:36:00,2026-01-29 18:18:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129173600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181800_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 17:36:00"", ""2026-01-29 17:42:00"", ""2026-01-29 17:48:00"", ""2026-01-29 17:54:00"", ""2026-01-29 18:00:00""]","[""2026-01-29 18:06:00"", ""2026-01-29 18:12:00"", ""2026-01-29 18:18:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001429,train,1,2026-01-29 17:42:00,2026-01-29 18:24:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129182400_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 17:42:00"", ""2026-01-29 17:48:00"", ""2026-01-29 17:54:00"", ""2026-01-29 18:00:00"", ""2026-01-29 18:06:00""]","[""2026-01-29 18:12:00"", ""2026-01-29 18:18:00"", ""2026-01-29 18:24:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001430,train,1,2026-01-29 17:48:00,2026-01-29 18:30:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129182400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183000_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 17:48:00"", ""2026-01-29 17:54:00"", ""2026-01-29 18:00:00"", ""2026-01-29 18:06:00"", ""2026-01-29 18:12:00""]","[""2026-01-29 18:18:00"", ""2026-01-29 18:24:00"", ""2026-01-29 18:30:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001431,train,1,2026-01-29 17:54:00,2026-01-29 18:36:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129182400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183600_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 17:54:00"", ""2026-01-29 18:00:00"", ""2026-01-29 18:06:00"", ""2026-01-29 18:12:00"", ""2026-01-29 18:18:00""]","[""2026-01-29 18:24:00"", ""2026-01-29 18:30:00"", ""2026-01-29 18:36:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001432,train,1,2026-01-29 18:00:00,2026-01-29 18:42:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129182400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184200_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 18:00:00"", ""2026-01-29 18:06:00"", ""2026-01-29 18:12:00"", ""2026-01-29 18:18:00"", ""2026-01-29 18:24:00""]","[""2026-01-29 18:30:00"", ""2026-01-29 18:36:00"", ""2026-01-29 18:42:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001433,train,1,2026-01-29 18:06:00,2026-01-29 18:48:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129182400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184800_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 18:06:00"", ""2026-01-29 18:12:00"", ""2026-01-29 18:18:00"", ""2026-01-29 18:24:00"", ""2026-01-29 18:30:00""]","[""2026-01-29 18:36:00"", ""2026-01-29 18:42:00"", ""2026-01-29 18:48:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001434,train,1,2026-01-29 18:12:00,2026-01-29 18:54:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129182400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129185400_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 18:12:00"", ""2026-01-29 18:18:00"", ""2026-01-29 18:24:00"", ""2026-01-29 18:30:00"", ""2026-01-29 18:36:00""]","[""2026-01-29 18:42:00"", ""2026-01-29 18:48:00"", ""2026-01-29 18:54:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001435,train,1,2026-01-29 18:18:00,2026-01-29 19:00:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129181800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129182400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129185400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190000_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 18:18:00"", ""2026-01-29 18:24:00"", ""2026-01-29 18:30:00"", ""2026-01-29 18:36:00"", ""2026-01-29 18:42:00""]","[""2026-01-29 18:48:00"", ""2026-01-29 18:54:00"", ""2026-01-29 19:00:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001436,train,1,2026-01-29 18:24:00,2026-01-29 19:06:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129182400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129185400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190600_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 18:24:00"", ""2026-01-29 18:30:00"", ""2026-01-29 18:36:00"", ""2026-01-29 18:42:00"", ""2026-01-29 18:48:00""]","[""2026-01-29 18:54:00"", ""2026-01-29 19:00:00"", ""2026-01-29 19:06:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001437,train,1,2026-01-29 18:30:00,2026-01-29 19:12:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129185400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191200_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 18:30:00"", ""2026-01-29 18:36:00"", ""2026-01-29 18:42:00"", ""2026-01-29 18:48:00"", ""2026-01-29 18:54:00""]","[""2026-01-29 19:00:00"", ""2026-01-29 19:06:00"", ""2026-01-29 19:12:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001438,train,1,2026-01-29 18:36:00,2026-01-29 19:18:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129183600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129185400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191800_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 18:36:00"", ""2026-01-29 18:42:00"", ""2026-01-29 18:48:00"", ""2026-01-29 18:54:00"", ""2026-01-29 19:00:00""]","[""2026-01-29 19:06:00"", ""2026-01-29 19:12:00"", ""2026-01-29 19:18:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001439,train,1,2026-01-29 18:42:00,2026-01-29 19:24:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129185400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129192400_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 18:42:00"", ""2026-01-29 18:48:00"", ""2026-01-29 18:54:00"", ""2026-01-29 19:00:00"", ""2026-01-29 19:06:00""]","[""2026-01-29 19:12:00"", ""2026-01-29 19:18:00"", ""2026-01-29 19:24:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001440,train,1,2026-01-29 18:48:00,2026-01-29 19:30:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129184800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129185400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129192400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129193000_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 18:48:00"", ""2026-01-29 18:54:00"", ""2026-01-29 19:00:00"", ""2026-01-29 19:06:00"", ""2026-01-29 19:12:00""]","[""2026-01-29 19:18:00"", ""2026-01-29 19:24:00"", ""2026-01-29 19:30:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001441,train,1,2026-01-29 18:54:00,2026-01-29 19:36:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129185400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129192400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129193000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129193600_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 18:54:00"", ""2026-01-29 19:00:00"", ""2026-01-29 19:06:00"", ""2026-01-29 19:12:00"", ""2026-01-29 19:18:00""]","[""2026-01-29 19:24:00"", ""2026-01-29 19:30:00"", ""2026-01-29 19:36:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001442,train,1,2026-01-29 19:00:00,2026-01-29 19:42:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129192400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129193000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129193600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129194200_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 19:00:00"", ""2026-01-29 19:06:00"", ""2026-01-29 19:12:00"", ""2026-01-29 19:18:00"", ""2026-01-29 19:24:00""]","[""2026-01-29 19:30:00"", ""2026-01-29 19:36:00"", ""2026-01-29 19:42:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001443,train,1,2026-01-29 19:06:00,2026-01-29 19:48:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129190600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129192400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129193000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129193600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129194200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129194800_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 19:06:00"", ""2026-01-29 19:12:00"", ""2026-01-29 19:18:00"", ""2026-01-29 19:24:00"", ""2026-01-29 19:30:00""]","[""2026-01-29 19:36:00"", ""2026-01-29 19:42:00"", ""2026-01-29 19:48:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001444,train,1,2026-01-29 19:12:00,2026-01-29 19:54:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129192400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129193000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129193600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129194200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129194800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129195400_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 19:12:00"", ""2026-01-29 19:18:00"", ""2026-01-29 19:24:00"", ""2026-01-29 19:30:00"", ""2026-01-29 19:36:00""]","[""2026-01-29 19:42:00"", ""2026-01-29 19:48:00"", ""2026-01-29 19:54:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S001445,train,1,2026-01-29 19:18:00,2026-01-29 20:00:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129191800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129192400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129193000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129193600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129194200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129194800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129195400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260129200000_12.2_54.2_73.0_135.0.png""]","[""2026-01-29 19:18:00"", ""2026-01-29 19:24:00"", ""2026-01-29 19:30:00"", ""2026-01-29 19:36:00"", ""2026-01-29 19:42:00""]","[""2026-01-29 19:48:00"", ""2026-01-29 19:54:00"", ""2026-01-29 20:00:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
