frame_id,timestamp,split,raw_relative_path,standardized_relative_path,shape,dtype,value_min,value_max,center_code,product_code,lat_min,lat_max,lon_min,lon_max
708,2026-01-26 16:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126164800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126164800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46240658,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
709,2026-01-26 16:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126165400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126165400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46827853,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
710,2026-01-26 17:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126170000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126170000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46612519,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
711,2026-01-26 17:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126170600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126170600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47755271,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
712,2026-01-26 17:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126171200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126171200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47241479,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
713,2026-01-26 17:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126171800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126171800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49253523,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
714,2026-01-26 17:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126172400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126172400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49490377,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
715,2026-01-26 17:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126173000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126173000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.51576620,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
716,2026-01-26 17:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126173600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126173600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.50142658,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
717,2026-01-26 17:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126174200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126174200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46885774,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
718,2026-01-26 17:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126174800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126174800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49080598,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
719,2026-01-26 17:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126175400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126175400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47526804,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
720,2026-01-26 18:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126180000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126180000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49996582,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
721,2026-01-26 18:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126180600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126180600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47933936,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
722,2026-01-26 18:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126181200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126181200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46715385,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
723,2026-01-26 18:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126181800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126181800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47916791,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
724,2026-01-26 18:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126182400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126182400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48839417,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
725,2026-01-26 18:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126183000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126183000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.57264555,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
726,2026-01-26 18:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126183600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126183600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.50854135,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
727,2026-01-26 18:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126184200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126184200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47864300,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
728,2026-01-26 18:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126184800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126184800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48319834,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
729,2026-01-26 18:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126185400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126185400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.50072193,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
730,2026-01-26 19:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126190000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126190000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49185658,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
731,2026-01-26 19:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126190600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126190600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48606738,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
732,2026-01-26 19:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126191200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126191200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48051235,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
733,2026-01-26 19:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126191800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126191800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47482204,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
734,2026-01-26 19:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126192400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126192400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49721938,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
735,2026-01-26 19:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126193000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126193000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49063322,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
736,2026-01-26 19:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126193600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126193600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46907273,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
737,2026-01-26 19:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126194200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126194200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49148592,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
738,2026-01-26 19:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126194800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126194800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49576926,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
739,2026-01-26 19:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126195400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126195400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.50200415,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
740,2026-01-26 20:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126200000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126200000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49518597,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
741,2026-01-26 20:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126200600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126200600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49606070,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
742,2026-01-26 20:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126201200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126201200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48532173,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
743,2026-01-26 20:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126201800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126201800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49244037,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
744,2026-01-26 20:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126202400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126202400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49472520,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
745,2026-01-26 20:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126203000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126203000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49524906,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
746,2026-01-26 20:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126203600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126203600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48360083,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
747,2026-01-26 20:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126204200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126204200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49913672,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
748,2026-01-26 20:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126204800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126204800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48069659,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
749,2026-01-26 20:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126205400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126205400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.53446031,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
750,2026-01-26 21:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126210000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126210000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.50797474,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
751,2026-01-26 21:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126210600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126210600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47498456,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
752,2026-01-26 21:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126211200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126211200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.50578094,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
753,2026-01-26 21:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126211800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126211800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.51952344,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
754,2026-01-26 21:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126212400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126212400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.51150274,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
755,2026-01-26 21:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126213000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126213000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.55594885,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
756,2026-01-26 21:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126213600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126213600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.53801394,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
757,2026-01-26 21:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126214200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126214200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.63028812,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
758,2026-01-26 21:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126214800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126214800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.58974898,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
759,2026-01-26 21:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126215400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126215400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.52520645,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
760,2026-01-26 22:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126220000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126220000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.54057264,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
761,2026-01-26 22:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126220600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126220600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.57964528,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
762,2026-01-26 22:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126221200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126221200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48229739,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
763,2026-01-26 22:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126221800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126221800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49012685,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
764,2026-01-26 22:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126222400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126222400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47557157,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
765,2026-01-26 22:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126223000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126223000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47106433,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
766,2026-01-26 22:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126223600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126223600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47995594,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
767,2026-01-26 22:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126224200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126224200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49345163,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
768,2026-01-26 22:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126224800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126224800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49621451,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
769,2026-01-26 22:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126225400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126225400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49893326,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
770,2026-01-26 23:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126230000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126230000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49934763,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
771,2026-01-26 23:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126230600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126230600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46529406,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
772,2026-01-26 23:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126231200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126231200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46014425,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
773,2026-01-26 23:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126231800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126231800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.44877407,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
774,2026-01-26 23:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126232400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126232400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.45676443,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
775,2026-01-26 23:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126233000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126233000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.52805650,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
776,2026-01-26 23:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126233600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126233600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.51565868,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
777,2026-01-26 23:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126234200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126234200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.54722160,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
778,2026-01-26 23:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126234800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126234800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.58254749,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
779,2026-01-26 23:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260126235400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260126235400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.56305915,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
780,2026-01-27 00:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260127000000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260127000000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.56012011,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
781,2026-01-27 00:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260127000600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260127000600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.53659892,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
782,2026-01-27 00:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260127001200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260127001200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.60038990,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
783,2026-01-27 00:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260127001800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260127001800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.55188972,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
784,2026-01-27 00:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260127002400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260127002400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.62334228,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
785,2026-01-27 00:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260127003000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260127003000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.53513122,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
786,2026-01-27 00:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260127003600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260127003600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48817703,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
